x,y,place,size,update,startdate,enddate,title,url
25.481319404656297,37.062999679,Naxos,,2012/05/13,2012/05/13,2012/05/13,Μεγάλη φωτιά κατακαίει την Νάξο - Tvkosmos.gr - Ρόδος - Δωδεκάνησα  - Κόσμος. Ειδήσεις και (Δελτίο Τύπου) (Ιστολόγιο),http://www.newskosmos.com/details.aspx?id=570150
-0.38773,39.7326,Torres Torres,,2012/05/13,2012/05/13,2012/05/13,Medios aéreos y terrestres trabajan en la extinción de un incendio ... - Qué.es,http://www.que.es/valencia/201205132012-medios-aereos-terrestres-trabajan-extincion-epi.html
-0.25461,39.8906,Artana,,2012/05/13,2012/05/13,2012/05/13,Controlado el incendio forestal declarado en Artana (Castellón) - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=1166630
-0.58007,39.5441,Parque Natural del Turia,,2012/05/11,2012/05/11,2012/05/11,Declarado un incendio forestal que afecta al Parque Natural del Turia - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/incendios/declarado-un-incendio-forestal-que-afecta-al-parque-natural-del-turia_yQ04wRCEKclnaoRzJuKad2/
-7.626618898938405,39.763062517682073,Carapetosa,,2012/05/14,2012/05/14,2012/05/14,Fogo consome mato em Vila Velha de Ródão - Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=572686
0.60077,41.0046,Rasquera,3000,2012/05/18,2012/05/15,2012/05/17,Continúa activo el incendio de Rasquera que quema 700 hectáreas - La Vanguardia,http://www.lavanguardia.com/sucesos/20120516/54294796126/continua-activo-incendio-forestal-rasquera-quema-700-hectareas.html
0.60077,41.0046,Rasquera,3000,2012/05/18,2012/05/15,2012/05/17,El fuego que ha quemado 3.000 hectáreas en Rasquera ya está en fase de control,http://www.abc.es/20120517/espana/abci-incendio-rasquera-militares-201205172058.html
2.08424,41.4679,Sant Cugat del Vallès,,2012/05/19,2012/05/19,2012/05/19,Un <b>incendio forestal</b> en Sant Cugat causa retenciones en la B-30,http://www.europapress.es/catalunya/noticia-incendio-forestal-sant-cugat-causa-retenciones-30-20120519183733.html
15.062428614113966,37.515010335369993,Catania,6,2012/05/18,2012/05/17,2012/05/17,"Catania, vasto incendio distrugge il Boschetto della Plaia - Tiscali",http://notizie.tiscali.it/videonews/114488/Italia/
22.705844123793181,37.692315742319344,Koutsopodi,,2012/05/23,2012/05/22,2012/05/23,Πυρκαγιά από χωματερή στο Άργος - Αττική Περιφέρεια,http://attikipress.gr/news/other/item/7674-%CF%80%CF%85%CF%81%CE%BA%CE%B1%CE%B3%CE%B9%CE%AC-%CE%B1%CF%80%CF%8C-%CF%87%CF%89%CE%BC%CE%B1%CF%84%CE%B5%CF%81%CE%AE-%CF%83%CF%84%CE%BF-%CE%AC%CF%81%CE%B3%CE%BF%CF%82
-1.099985413127752,38.126513550235458,Rambla Salada,14,2012/05/22,2012/05/21,2012/05/22,Un incendio calcina casi 14 hectáreas en el cauce de la Rambla Salada - La Verdad (Murcia),http://www.laverdad.es/murcia/20120522/local/comarcas/ardieron-hectareas-cauce-rambla-201205221304.html
-0.13415,38.6205,Polop,3,2012/05/22,2012/05/22,2012/05/22,Controlado el incendio forestal de Polop que ha asolado tres hectáreas - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=1173764
23.786118684677771,37.836829285677915,"Voula, Vari",,2012/05/22,2012/05/22,2012/05/22,Μεγάλη πυρκαγιά μεταξύ Βούλας και Βάρης - Newsbeast.gr,http://www.newsbeast.gr/greece/arthro/355574/megali-purkagia-metaxu-voulas-kai-varis/
-0.57206,39.28,Llombai,70,2012/05/24,2012/05/23,2012/05/24,Un fuego causado por un brigadista arrasa 70 hectáreas en Llombai - Las Provincias,http://www.lasprovincias.es/v/20120524/sucesos/fuego-causado-brigadista-arrasa-20120524.html
-0.701869239453061,37.978040307590554,Las Salinas de Torrevieja ,,2012/05/21,2012/05/20,2012/05/20,Extinguido el incendio forestal declarado en el parque natural de ... - 20minutos.es,http://www.20minutos.es/noticia/1462795/0/
-0.483034686749161,38.702277026924911,Alcoy,,2012/05/25,2012/05/24,2012/05/24,Controlado el <b>incendio forestal</b> declarado en Alcoy - News La Costera,http://www.newslacostera.com/controlado-el-incendio-forestal-declarado-en-alcoy/
-1.859113599155227,37.343995460784072,Huércal-Overa,167,2012/05/25,2012/05/24,2012/05/25,Evoluciona favorablemente el incendio forestal de la Sierra de Almagro - Lainformacion.com,http://noticias.lainformacion.com/politica/defensa/evoluciona-favorablemente-el-incendio-forestal-de-la-sierra-de-almagro_OlMSyB0NEggBwQQOrGctr6/
-1.859113599155227,37.343995460784072,Huércal-Overa,167,2012/05/25,2012/05/24,2012/05/25,El incendio de Almería ya está estabilizado tras arrasar 167 hectáreas,http://ecodiario.eleconomista.es/espana/noticias/3993317/05/12/el-incendio-de-almeria-ya-esta-estabilizado-tras-arrasar-167-hectaresa.html
-8.089969162350467,40.311163124645418,Covelo de Cima,,2012/05/24,2012/05/24,2012/05/24,Incêndios: 158 bombeiros combatem fogo em Tábua - Correio da Manhã,http://www.cmjornal.xl.pt/detalhe/noticias/nacional/portugal/incendios-158-bombeiros-combatem-fogo-em-tabua
-6.54713,37.6939,Nerva,,2012/05/24,2012/05/24,2012/05/24,Declarado en Nerva un <b>incendio forestal</b> que Medio Ambiente no <b>...</b>,http://noticias.lainformacion.com/economia-negocios-y-finanzas/mineria/declarado-en-nerva-un-incendio-forestal-que-medio-ambiente-no-preve-que-llegue-al-vertedero_jl2fMQCDPFWwt8n0wpUwm4/
16.129915728443098,57.110380171042017,"Högsby, Kalmar, SE",35,2012/05/28,2012/05/27,2012/05/28,Stor skogsbrand i Ruda - Svenska Dagbladet,http://www.svd.se/nyheter/inrikes/stor-skogsbrand-i-ruda_7236405.svd
14.532410279422978,36.945916636959446,Vittoria,,2012/05/28,2012/05/28,2012/05/28,Al lavoro 3 squadre operative dei vigili del fuoco del comando ... - CorrierediRagusa.it,http://www.corrierediragusa.it/articoli/cronache/vittoria/18047-ultim-ora-vasto-incendio-nella-valle-dell-ippari-il-fumo-arriva-al-guzzardi.html
-8.58134,43.2483,Laracha,27,2012/05/26,2012/05/25,2012/05/26,Extinguido un incendio forestal que quemó más de 27 hectáreas en A ... - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/incendios/extinguido-un-incendio-forestal-que-quemo-mas-de-27-hectareas-en-a-laracha-a-coruna_8b2eIx0HZgvSxhPOruKZb4/
-5.408997899247067,40.414403259605628,La Aldehuela,5,2012/05/29,2012/05/29,2012/05/29,"<b>Incendio forestal</b> en la zona de la isla, en Santa Marta",http://diariodesalamanca.es/2012/05/29/incendio-forestal-en-la-zona-de-la-isla-en-santa-marta/
-3.390555945035874,36.743017270167208,Gualchos,,2012/06/01,2012/05/31,2012/06/01,Controlado el incendio forestal declarado en el pueblo granadino ... - ABC.es,http://www.abcdesevilla.es/20120601/andalucia/sevi-controlado-incendio-forestal-declarado-201206011023.html
-0.20136458200324,38.674830410770163,Castell de Guadalest,,2012/05/31,2012/05/31,2012/05/31,Trabajan en la extinción de dos incendios forestales en Castell de ... - El Mundo.es,http://www.elmundo.es/elmundo/2012/05/31/alicante/1338476962.html
-0.157890406862785,38.80624693946946,La Vall d'Ebo,,2012/05/31,2012/05/31,2012/05/31,Trabajan en la extinción de dos incendios forestales en Castell de ... - El Mundo.es,http://www.elmundo.es/elmundo/2012/05/31/alicante/1338476962.html
-0.62725,39.5677,Vilamarxant,,2012/05/31,2012/05/31,2012/05/31,Medios aéreos y terrestres trabajan en la extinción de un incendio ... - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/incendios/medios-aereos-y-terrestres-trabajan-en-la-extincion-de-un-incendio-forestal-en-vilamarxant_e4uNEICzV1gVMqVdIgm7b3/
23.560082943985897,35.362787079351136,Livadia,5,2012/06/01,2012/05/31,2012/05/31,Χανιά: Εμπρηστές πίσω από την πυρκαγιά στα Λειβάδια - GOODnet.gr,"http://www.goodnet.gr/index.php?id=13,69847,0,0,1,0"
11.87303458037883,42.417220356516097,Tuscania,12,2012/06/03,2012/06/02,2012/06/02,"Bosco, grano e macchia, 12 ettari in fiamme - Tuscia Web",http://www.tusciaweb.eu/2012/06/bosco-grano-e-macchia-12-ettari-in-fiamme/
-1.043383927393766,39.731787097072683,"Benagéber, Tuéjar, Chelva",669.88,2012/06/03,2012/06/01,2012/06/02,"El incendio de los Serranos, que ya está estabilizado y sin llamas ... - Las Provincias",http://www.lasprovincias.es/20120603/comunitatvalenciana/comunitat/incendio-serranos-controlado-201206031152.html
36.063346577010904,35.90361237561369,Yayladağı ,10,2012/06/06,2012/06/01,2012/06/02,Suriye Sınırında Yangın - beyazgazete,http://beyazgazete.com/haber/2012/6/2/suriye-sinirinda-yangin-1235300.html
36.063346577010904,35.90361237561369,Yayladağı ,10,2012/06/06,2012/06/01,2012/06/02,Türkiye-Suriye Sınırındaki Yangın,http://www.haberler.com/turkiye-suriye-sinirindaki-yangin-3686441-haberi/
-1.25815,39.9559,Santa Cruz de Moya,,2012/06/02,2012/06/02,2012/06/02,Controlado un <b>incendio forestal</b> en Santa Cruz de Moya,http://exagentedemedioambiente.blogspot.com/2012/06/controlado-un-incendio-forestal-en.html
-3.377948755779805,36.783203734641766,Castell de Ferro,120,2012/06/01,2012/06/01,2012/06/01,El primer <b>incendio forestal</b> del año arrasa 120 hectáreas en la Costa,http://exagentedemedioambiente.blogspot.com/2012/06/el-primer-incendio-forestal-del-ano.html
-0.77576567083929,38.348299143848941,Aspe,,2012/06/01,2012/05/31,2012/05/31,Controlado un incendio forestal iniciado en las proximidades de ... - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/incendios/controlado-un-incendio-forestal-iniciado-en-las-proximidades-de-una-urbanizacion-de-aspe_HfxhZWaNXi4brHwFAne0m4/
8.34395,44.9363,Refrancore,,2012/06/05,2012/06/05,2012/06/05,"Incendiato bosco in frazione Acconeri di Refrancore, vigili ... - AT news",http://www.atnews.it/2012/06/05/leggi-notizia/argomenti/cronaca-3/articolo/incendiato-bosco-in-frazione-acconeri-di-refrancore-vigili-lavorano-ore.html
22.859606674064697,37.567069906012073,Lefkakia Argolis,250,2012/06/06,2012/06/05,2012/06/06,Μεγάλη καταστροφή από πυρκαγιά στο Ναύπλιο - Madata.gr,http://www.madata.gr/epikairotita/social/200094.html
-15.53410235023002,28.009812728105718,Vega de San Mateo,,2012/06/06,2012/06/05,2012/06/05,El Gobierno canario asume la dirección del incendio de Gran Canaria - ABC.es,http://www.abc.es/agencias/noticia.asp?noticia=1184918
-3.47713,36.9188,Lanjarón,55,2012/06/11,2012/06/09,2012/06/10,Un incendio reactivado en Lanjarón obliga a desalojar un centenar ... - El Mundo.es,http://www.elmundo.es/elmundo/2012/06/10/andalucia/1339340156.html
-3.47713,36.9188,Lanjarón,55,2012/06/11,2012/06/09,2012/06/10,El incendio forestal de Lanjarón arrasó más de 50 hectáreas,http://www.granadadigital.com/el-incendio-forestal-de-lanjaron-arraso-mas-de-50-hectareas-209537/
-1.080071733687494,37.597071662818053,Sierra de la Muela de Cartagena,,2012/06/10,2012/06/10,2012/06/10,Un incendio forestal originado durante esta madrugada continúa ... - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/incendios/un-incendio-forestal-originado-durante-esta-madrugada-continua-afectando-a-la-sierra-de-la-muela-de-cartagena_1ILizabtPvO6dZlxMfr1e5/
16.769652833603331,41.124687293714537,Lama Balice,20,2012/06/09,2012/06/08,2012/06/09,"Bari - Incendio a Lama Balice, distrutti venti ettari di macchia ... - PUGLIALIVE.NET",http://puglialive.net/home/news_det.php?nid=56689
26.979878932767978,39.508917640911882,Burhaniye,,2012/06/09,2012/06/08,2012/06/08,Burhaniye'de Orman Yangını Kontrol Altına Alındı - Haber Yurdum,http://www.haberyurdum.com/burhaniyede-orman-yangini-kontrol-altina-alindi-131834n/
17.518833768038029,40.748417803777855,Ostuni,45,2012/06/13,2012/06/10,2012/06/12,Spento l'incendio sulla collina tra Ostuni e Fasano - Go Fasano.it - giornale telematico,http://www.gofasano.it/notizie/cronaca/16329-spento-lincendio-sulla-collina-tra-ostuni-e-fasano.html
17.518833768038029,40.748417803777855,Ostuni,45,2012/06/13,2012/06/10,2012/06/12,Otto ore di lavoro per spegnere l’incendio sulla collina tra Fasano e Ostuni,http://www.gofasano.it/notizie/cronaca/16349-otto-ore-di-lavoro-per-spegnere-lincendio-sulla-collina-tra-fasano-e-ostuni.html
16.141683652244804,41.173392587915501,Montegrosso,,2012/06/11,2012/06/11,2012/06/11,Maxi incendio estesosi in zona Montegrosso - AndriaLive.it,http://www.andrialive.it/news/Cronaca/189868/news.aspx
-6.810623881083197,41.092668229692471,Freixo de Espada à Cinta,,2012/06/11,2012/06/11,2012/06/11,Incêndios: Chamas consomem mato há mais de duas horas em Freixo de ... - Porto Canal,http://www.portocanal.pt/ler_noticia/19452/
-17.036459643661022,32.676201547315827,Campanario,,2012/06/12,2012/06/12,2012/06/12,Incêndio no Campanário - Diário de Notícias - Funchal,http://www.dnoticias.pt/actualidade/madeira/329263-incendio-no-campanario
23.502663160791144,38.073389652681975,Mandra,,2012/06/12,2012/06/12,2012/06/12,Έχει περιοριστεί η φωτιά σε δασική έκταση στην Μάνδρα Αττικής - www.star.gr,http://www.star.gr/Pages/Ellada_Kosmos.aspx?art=114081&artTitle=echei_perioristei_i_fotia_se_dasiki_ektasi_stin_mandra_attikis_
14.705626645560583,37.159546570059831,Licodia Eubea,15,2012/06/13,2012/06/11,2012/06/12,"Incendio a Boschitello e Poggio Vascello, bosco in fumo ... - Infovizzini.it",http://www.infovizzini.it/pages/shownews.php?id_news=1562
1.592820922532234,41.253138965912918,Castellet i la Gornal ,636,2012/06/14,2012/06/12,2012/06/13,Un fuego provocado quema más de 500 hectáreas en el Penedés - ABC.es,http://www.abc.es/20120613/comunidad-catalunya/abcp-fuego-provocado-quema-hectareas-20120613.html
1.592820922532234,41.253138965912918,Castellet i la Gornal ,636,2012/06/14,2012/06/12,2012/06/13,"Refrescan las zonas de los incendios de Barcelona y Valencia, con los vecinos ya en casa",http://www.rtve.es/noticias/20120614/incendio-forestal-valencia-barcelona/535587.shtml
0.008903999998801,38.845222401352402,Verger,,2012/06/13,2012/06/12,2012/06/13,Dos incendios movilizan a los bomberos en zonas de casas de Verger ... - Las Provincias,http://www.lasprovincias.es/v/20120613/sucesos/incendios-movilizan-bomberos-zonas-20120613.html
9.15037,42.3076,Corte,6,2012/06/14,2012/06/13,2012/06/13,Le feu a parcouru six hectares à Corte - Corse-Matin,http://www.corsematin.com/article/corte/le-feu-a-parcouru-six-hectares-a-corte.680732.html
15.327361329018927,41.510250574754636,Lucera,,2012/06/13,2012/06/13,2012/06/13,"Incendio a Lucera, fiamme sul Colle Albano lambiscono il Castello - FoggiaToday",http://www.foggiatoday.it/cronaca/incendio-lucera-castello-13-giugno-2012.html
-0.287003541268628,38.913906695421765,Llocnou de San Jeroni,1350,2012/06/13,2012/06/12,2012/06/13,"El incendio de Valencia está estabilizado, mientras que el de ... - RTVE",http://www.rtve.es/noticias/20120613/incendio-valencia-esta-estabilizado-mientras-barcelona-entra-fase-control/535100.shtml
16.417621583944864,40.818580137515539,Gravina in Puglia,6,2012/06/14,2012/06/14,2012/06/14,"Gravina: incendio in contrada Costone-Zingariello, distrutti sei ettari ... - BariToday",http://altamura.baritoday.it/gravina/incendio-gravina-14-giugno-2012.html
23.970362478109131,37.808765737985929,Keratea,2000,2012/06/18,2012/06/16,2012/06/18,Σε ύφεση οι πυρκαγιές στην Ανατολική Αττική,http://www.novasports.gr/news.aspx?a_id=241686&Sport=7&Country=82
23.970362478109131,37.808765737985929,Keratea,2000,2012/06/18,2012/06/16,2012/06/18,Μαίνονται οι 2 πυρκαγιές στην Κορινθία - www.star.gr,http://www.star.gr/Pages/Ellada_Kosmos.aspx?art=115727&artTitle=mainontai_oi_2_pyrkagies_stin_korinthia_
11.868313892513164,42.419438082944815,Tuscania,32,2012/06/18,2012/06/17,2012/06/17,- 32 ettari in fiamme a Tuscania. - Tuscia Web,http://www.tusciaweb.eu/2012/06/32-ettari-in-fiamme-a-tuscania/
-6.79336,37.4261,Beas,270,2012/06/17,2012/06/15,2012/06/16,Controlado el incendio de Beas y extinguido el de Villablanca que ... - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/accidentes-aereos-y-espaciales/controlado-el-incendio-de-beas-y-extinguido-el-de-villablanca-que-se-inicio-este-sabado_BbqVhAZki8w334FUHphs72/
-7.34296,37.3055,Villablanca,11,2012/06/18,2012/06/16,2012/06/17,Controlado el incendio de Beas y extinguido el de Villablanca que ... - Lainformacion.com,http://noticias.lainformacion.com/catastrofes-y-accidentes/accidentes-aereos-y-espaciales/controlado-el-incendio-de-beas-y-extinguido-el-de-villablanca-que-se-inicio-este-sabado_BbqVhAZki8w334FUHphs72/
-7.34296,37.3055,Villablanca,11,2012/06/18,2012/06/16,2012/06/17,La provincia de Huelva registra tres incendios forestales durante el fin de semana,http://www.elmundo.es/elmundo/2012/06/18/andalucia/1340011529.html
22.836686642328853,37.755959877216114,Stefani Corinth,,2012/06/17,2012/06/17,2012/06/17,Σε εξέλιξη δύο μέτωπα στην Κορινθία - Newsbeast.gr,http://www.newsbeast.gr/greece/arthro/369493/se-exelixi-duo-metopa-stin-korinthia/
15.659979820049051,38.134711277407476,Pentimele,,2012/06/17,2012/06/17,2012/06/17,"Incendio collina Pentimele, aggiornamento - Reggio TV",http://www.reggiotv.it/notizie/cronaca/27643/incendio-collina-pentimele-aggiornamento
23.025000001860192,36.685772746386178,Monemvasia,,2012/06/17,2012/06/17,2012/06/17,Σε ύφεση οι πυρκαγιές στην Ανατολική Αττική - novasports.gr,http://www.novasports.gr/news.aspx?a_id=241686&Sport=7&Country=82
23.842177466517594,37.821526095389352,Loumparda Koropi,,2012/06/17,2012/06/17,2012/06/17,Σε ύφεση οι πυρκαγιές στην Ανατολική Αττική - novasports.gr,http://www.novasports.gr/news.aspx?a_id=241686&Sport=7&Country=82
24.428531225652321,37.411302631510196,Kythnos,,2012/06/17,2012/06/17,2012/06/17,Σε ύφεση οι πυρκαγιές στην Ανατολική Αττική - novasports.gr,http://www.novasports.gr/news.aspx?a_id=241686&Sport=7&Country=82
36.926466839781703,37.584149507004668,Kahramanmaraş,32,2012/06/18,2012/06/17,2012/06/17,Kahramanmaraş'taki Orman Yangını - Haberler,http://www.haberler.com/kahramanmaras-taki-orman-yangini-3714403-haberi/
36.926466839781703,37.584149507004668,Kahramanmaraş,32,2012/06/18,2012/06/17,2012/06/17,Kahramanmaraş'taki Orman Yangını,http://www.haberler.com/kahramanmaras-taki-orman-yangini-3715394-haberi/
